Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,234315.4605
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.0808678,853.8835511,830.5073607,856.9514881,839.4248858,815.1398445,788.5575627,619.6698961,587.2840894,553.0594143,561.533872,587.9900867,544.4393372,635.7143118,762.6175265,949.5656278,1256.057144,1418.806266,1658.672779,2074.407389,2520.285026,3778.668539,3901.670283,4286.880505,5453.155005,6441.886618,7049.797505,7685.509859,6208.296655,6163.253406,6354.53283,6721.34954,7344.648233,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,380.4869581,391.5550623,416.7991714,412.2871985,444.6482536,464.5028171,497.7809721,493.3047856,515.2392002,560.8718374,596.1085378,646.6235825,708.6460137,927.8591253,1184.558382,1208.990283,1296.596073,1393.185048,1537.409267,1787.34361,2136.276798,2396.575461,2161.441533,1834.34644,1785.558207,1738.501265,1695.849936,1750.178644,1921.048922,2064.779727,2434.353375,2581.859907,2780.479852,3185.120069,3678.309401,3929.511802,4201.159104,4534.107398,4488.976142,3955.884769,4310.641224,4135.917117,3629.980379,3648.555474,4169.296749,5011.701478,5821.733892,6813.388012,7868.892004,7288.220665,9007.381252,10157.70803,10144.34458,10280.42372,10369.91805,8497.455941,8199.168618,9050.943468,8754.293268,8526.265783,7081.447046,8108.91587,
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9241996,534.6505771,516.1461774,529.2197592,465.9299127,476.9187628,456.2854651,532.485463,621.7118847,682.1727858,810.1416048,936.5983448,1019.964868,1201.423581,1221.53427,1322.300913,1347.926336,1283.52585,1239.366122,1584.263844,1660.30834,2741.393931,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,213.6883821,216.8859565,228.5358809,244.7322871,264.311881,290.6257648,324.4740006,377.1185177,487.538932,723.5764892,818.3100866,978.3470906,1097.418137,1148.44158,1393.730332,1619.12173,1527.423345,1693.909493,1845.640673,1893.680282,2002.510902,2183.644754,1854.436508,1655.588405,1619.972614,2215.442483,1116.867478,1200.107253,1206.087896,1266.86249,1445.743282,1634.851714,1693.914257,1692.268965,1805.107524,1878.091589,1863.401647,1782.080346,1912.031095,2228.844095,2582.075455,2955.444252,3539.116078,4284.103511,4091.024567,4625.401787,4673.496085,4950.681663,4458.427725,4328.807203,3811.777672,3836.31969,3740.519986,3490.367204,3436.13153,3092.20556,3572.065525,
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,347.7512299,316.4359516,356.1862958,431.9730603,462.8417094,550.7308333,642.6905947,640.3334441,627.5864753,662.2039799,618.8106055,702.4851729,838.54047,1089.017321,1080.971091,1150.281297,1335.230193,1380.881428,1391.970052,1965.19624,2089.197173,2216.683231,2135.860561,1889.670651,1953.429362,1996.52654,1754.83919,1760.66138,1937.045874,2195.989618,2478.369507,2751.973981,2799.320656,3221.005957,2915.491108,3416.183311,3852.054051,4378.654196,4208.122358,4125.436835,4117.960717,3978.356954,4367.302044,4649.57939,4879.017342,4606.064552,4426.000637,
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,82.54526888,86.02883281,89.67830053,98.50852588,110.135697,115.561902,94.99635946,102.1771755,104.6621278,112.4269287,118.9622693,123.8322354,121.8007975,136.0504412,161.0238645,168.4269882,160.6902211,181.868709,202.2311215,221.3372236,260.7071228,270.0442873,272.9571374,282.1320237,274.2065784,291.2033843,301.3019353,326.9579815,343.3924928,338.7309359,356.627267,310.4364826,322.531341,312.4692318,346.7999671,376.8489661,403.8738716,415.1858662,412.6530656,433.4810321,447.9502325,450.1679202,463.3491036,531.147417,605.0960358,681.7068968,763.9230142,946.4789364,947.4113819,1028.80094,1242.346861,1351.99157,1347.918095,1364.83101,1475.727029,1523.697807,1675.575511,1887.92183,1920.208396,1962.802875,1852.300088,2149.821595,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,136.7169156,138.8535222,146.6000746,163.4838569,156.5130898,169.8029814,178.5305186,172.8878624,180.2925406,200.5330001,229.3616511,227.9898018,249.7011524,310.6806764,391.9780482,419.8911979,440.3094707,470.2193083,504.6648819,587.6458535,722.7853849,969.5489712,864.7356907,739.7348928,630.1057982,565.3477599,564.0529917,623.3613277,639.1957241,633.4722735,723.8283721,733.7285514,652.3213743,597.2071361,566.0637834,638.6404895,649.181455,656.660647,619.4119115,609.5431879,630.2529033,587.2050199,623.0190343,764.9301321,925.3435336,1070.124334,1231.150258,1387.79265,1530.516252,1432.118632,1656.057199,1818.172453,1837.557545,1900.194194,1931.648032,1675.486575,1524.82775,1609.900105,1631.593697,1607.921605,1493.100691,1633.180754,
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,632.3852272,676.2338429,702.5591023,755.5609965,779.3892566,793.321495,767.808618,797.3178017,784.2314087,796.2053539,831.0833359,896.6377538,1069.445105,1274.933403,1962.942966,2317.484038,2341.875013,2901.624275,3248.617696,4137.710373,5528.946469,6118.941041,7034.945354,6628.471757,6547.459781,6147.700102,3941.600372,3896.064758,3612.994412,3441.35043,4001.522284,4159.070729,4231.46206,3608.641686,3801.469548,4074.877287,4385.0987,4352.812595,4569.652412,5130.866071,6120.942704,6592.776648,6692.804355,8352.463158,9756.500371,11673.78154,13340.91627,15627.28682,20011.14827,13682.76361,15711.55871,17910.31915,18961.23359,19821.52865,20327.98346,18389.53103,15991.10879,16094.66678,16164.16133,15690.9631,13871.79822,16032.50277,
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,222.3434862,228.8324441,232.9223694,253.848674,262.4338245,285.1442237,325.2034061,420.5665745,499.8101043,631.7228367,750.3128734,760.1906619,838.5881706,954.1426896,1120.320745,1329.268317,1249.770326,1176.203119,1177.5291,1134.045036,1124.944121,1174.925047,1231.381685,1251.277496,1223.545384,1456.224489,1516.294272,1760.547103,1627.343808,1709.747605,1940.034293,2077.007469,2170.587288,2253.078311,2344.046656,2170.481751,2207.679869,2292.536918,2693.108827,3029.768492,3106.655647,3279.164411,3677.941925,4200.31582,4029.386603,4241.01191,4361.896449,4233.894568,4308.22693,4398.573922,3960.97533,3796.16792,3569.755725,3577.124412,3477.883777,3497.68141,3807.13915,
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,508.2906132,282.7424641,307.3062858,347.1770906,365.1338692,381.4133432,438.2586089,473.6938271,516.4668063,560.6437496,480.7676016,447.6124046,547.4651976,674.0728867,917.8056061,1128.304469,1262.448793,1417.963106,1539.261523,2068.37682,1561.014686,1579.303152,1404.708275,1311.566425,1247.016105,1367.240023,1507.808684,1700.927434,1737.94868,2009.996779,2773.652478,2711.942425,2814.447556,3144.542572,2241.290056,2857.845725,3009.855034,3097.954035,4433.766419,4057.656558,4278.39313,3100.428642,3640.825641,4704.725644,6031.947927,7369.338647,8003.551154,9668.628782,10802.78061,8989.502589,10615.32806,11308.0649,11697.48051,12507.59451,12020.58264,10851.95413,10734.37997,10464.1014,9400.778214,9103.043375,8561.070948,9661.235975,
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.0594359,1001.193705,1029.257286,1011.953657,1138.908417,1150.333348,1283.409243,1318.889455,1324.230109,1419.827916,1564.039376,1451.516026,1752.766575,2012.465318,2328.410807,2311.290097,2402.43126,2803.18279,3102.983515,2697.61175,3043.052234,3663.12725,3624.988042,3537.048335,3556.261118,3384.357776,3836.112926,4175.993524,4401.131201,4949.173888,4973.774561,5632.002993,
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.1229706,178.1115417,167.1445618,189.5909729,171.6146851,153.8510132,156.7895966,176.9260406,214.6417542,248.7471619,387.0186462,390.4956055,399.4511414,394.7307739,400.4275513,419.7723694,447.5133362,480.2756348,473.367981,539.1223145,671.5736084,681.2437134,730.8132935,768.9334717,854.5432129,955.2189331,1012.766907,928.8064575,942.4729614,976.2122192,1010.937622,1052.021729,1042.09668,1099.287598,
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,55.52933712,56.32805877,55.64780642,62.1040779,68.77681893,100.22294,101.6800044,103.0131542,107.0313041,116.8285196,122.1341612,133.5476616,137.0252176,152.7459076,183.7608008,201.139187,203.1759136,237.4008025,190.5417304,164.3948193,93.69222855,98.59507365,156.8798157,157.4491559,247.3430926,234.0372519,253.3273723,392.4769525,394.7361363,309.8609779,244.754047,182.7944606,151.9765465,165.4650359,198.2820513,278.3166183,284.4568035,286.5727449,292.1694813,257.6785777,257.8296057,235.8529749,241.8689302,250.6905928,292.4726629,330.6028578,346.768461,401.7091845,473.3028298,799.9296321,824.7376784,837.0958831,796.711135,819.7578809,897.5097424,864.1800623,753.6844086,766.1776058,793.1280811,823.1389505,846.7672013,883.8920323,
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.443237,1449.962524,1597.534668,1568.536621,1487.499756,1417.935547,1257.350098,1011.97937,935.9761353,872.6987305,991.2203979,835.2509766,635.7644043,658.3486328,807.8019409,911.9111328,1087.785645,1416.60376,1894.470825,2391.323975,3197.934326,4066.547852,2639.391602,3078.429932,3704.824951,4004.804443,4187.739746,3104.643311,2124.662354,2187.730469,2638.326172,3096.561768,3661.456299,3751.740723,4835.571777,
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,217.6061546,195.7843852,197.9689512,202.7946407,227.4233605,248.221349,267.4549116,262.8080841,267.8101375,292.9236221,312.9145174,332.2362732,369.4007832,470.2252434,571.4344037,618.1424843,640.1828279,696.838297,735.2879583,878.6753125,1005.929558,1071.383046,1006.854045,941.476673,954.9787991,962.3231375,958.6322127,1006.18421,1097.594953,1142.827826,1335.202051,1276.224886,1313.752192,1415.514397,1550.009519,1724.363741,1855.614702,1966.323665,1918.344671,1795.647215,1967.787974,1960.861451,1959.139043,2176.744039,2589.752613,3089.286242,3644.575186,4485.514951,5433.983363,5196.219179,6290.110099,7546.03031,8021.73367,8538.428766,8730.059934,8132.28571,8025.2348,8820.949493,9435.780828,9534.005113,9157.820016,10828.05069,
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,491.213493,604.1766273,659.6116969,587.0068849,744.8799931,705.3985526,668.3280106,584.8501325,578.5889828,722.5906832,765.911759,1000.629503,776.0904848,1397.441038,1433.356771,1232.015536,1268.433763,1414.302023,1678.238483,2441.974517,3440.717771,3724.899679,3080.980673,1704.575828,1612.310606,1564.707926,1933.481231,2408.632599,2668.666647,2724.097434,2983.254365,3574.04608,4083.479472,4729.919038,5478.040465,6014.918523,6358.189183,7386.537239,7780.69098,7314.490951,6932.47355,6331.164683,4115.148161,3638.941398,4130.100115,5233.457171,5893.37629,7033.051117,9102.238081,9467.534193,12015.70985,14267.58431,15206.87262,17015.13476,16875.50619,15655.937,16766.42526,18769.78752,18825.28381,17859.9315,15619.54266,17313.18835,
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,3007.123445,3066.562869,3243.843078,3374.515171,3573.941185,3827.52711,4146.316646,4336.426587,4695.92339,5032.144743,5234.296666,5609.3826,6094.01799,6726.358956,7225.69136,7801.456664,8592.253537,9452.576519,10564.94822,11674.18187,12574.79151,13976.10539,14433.78773,15543.89372,17121.22548,18236.82773,19071.22719,20038.9411,21417.01193,22857.15443,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34515.39023,36329.95607,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59907.75426,62823.30944,65120.39466,63530.63348,70248.629,
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192061,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.2268024,456.7062895,383.343068,396.377979,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1742.349256,2051.129515,2267.623275,2419.718703,2628.460008,2753.971072,2704.677188,1916.764642,1597.068337,1784.009816,1749.655815,1983.064723,
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,155.2935879,163.4240344,166.6021926,154.6539757,163.8836057,165.1260444,173.1969172,167.7775204,160.2999227,171.4268064,187.3876436,201.1218586,273.5488729,295.9594759,319.8047213,319.9603839,313.1772911,467.8069162,572.7321386,665.1855282,766.0991778,943.5770005,1043.911422,1114.614252,1223.839496,1313.199513,1444.021409,1570.910328,1790.987478,1911.90351,2136.839516,2259.528548,2454.960657,2519.845868,2540.16918,2767.77031,2900.419012,3043.249417,3272.618741,3427.505755,3760.080457,4066.070638,4299.372868,4500.927334,4883.313665,5176.128147,5775.091747,6439.008398,6641.495878,6503.097772,6590.989579,6566.482713,6754.370184,7117.554763,7210.616623,7386.737595,7684.779208,8030.585057,8399.694011,8674.371009,8335.256476,8666.387041,
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,953.6779442,968.7670909,1022.034029,1076.532443,864.2653272,869.9068673,877.1960494,894.6838178,940.2014199,934.0476074,1018.108984,1109.42701,1158.859765,1371.094578,2039.737534,2084.38407,2316.030922,2592.914389,2735.433885,3266.785346,3886.573956,4241.311872,4214.671632,4091.94017,3539.754463,3560.762222,3381.223769,2620.434204,3203.401445,2258.137184,2460.60207,2643.943737,2917.896285,2836.988821,2699.464788,3501.457675,3125.237788,3726.242313,3885.802704,4087.998071,4795.399668,4939.829478,3667.200194,3243.368805,4287.707147,5456.191879,6769.868414,8369.235268,11310.77817,11641.79915,13692.91497,10877.11236,12937.9276,12433.98079,15975.72938,,,,,,,,
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30062.02251,31731.25662,35006.36144,40828.74609,41377.1466,44158.5054,39152.37507,38753.18254,39905.12842,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36653.86305,38596.03071,39552.1686,,
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,235.6525399,430.188501,585.3049372,397.0143602,96.13036189,96.71929574,140.6310045,141.3836852,185.187122,224.6370945,281.1336045,329.00119,352.9344398,352.783068,367.1568837,394.5831366,409.497733,434.8102921,485.4509091,551.9035051,693.1898411,790.5925164,913.3123316,1158.101627,1225.845012,1684.011664,1953.556979,2190.232284,2367.499539,2558.778924,2595.234979,2760.717105,2992.071742,3267.225009,3491.091274,3586.347302,3756.489121,
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1033.94052,1025.639812,941.2244147,925.2829341,926.2014801,1112.490782,990.5154088,926.8136051,996.4858495,1103.278583,1046.420408,1119.280015,1301.634163,1318.531846,1233.431683,1403.105797,1461.405119,1495.987983,1524.960497,1432.608422,1429.889094,1416.197367,1309.047584,1299.17921,1517.29404,1718.263029,1814.818374,1970.898999,2261.459294,2525.083081,2472.464328,2732.552497,3064.75007,2906.342461,2877.444528,2861.202182,2643.886085,2757.203306,3032.197958,3076.835315,3076.589886,2877.520173,2996.621062,
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,459.2588773,471.4781813,495.8671737,523.4399506,561.3486934,599.0774197,636.7087775,663.8482246,701.9869701,758.3466827,812.1872831,878.6496116,993.0904907,1187.971365,1343.2464,1468.977377,1568.68453,1743.569125,2017.880303,2302.921454,2551.883522,2594.033765,2522.347628,2527.259811,2574.434314,2651.897592,3080.922818,3445.239237,3782.383721,3882.103798,4304.086362,4414.827055,4645.154492,4647.739027,4940.824175,5421.595373,5461.773588,5364.200785,5275.568758,5401.497858,5507.448927,5400.263499,5535.408911,6127.699308,6818.898432,7292.452713,7804.160506,8685.986961,9427.548057,8830.730393,9556.544778,10470.98778,10572.95767,10735.12902,10896.14503,10153.5813,10206.89228,10742.65046,11285.49764,11320.91588,10883.07605,12236.61574,
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,726.3783541,670.0619584,654.7642948,573.9484436,606.7853734,669.8561646,794.3533993,731.9765181,747.7808483,744.4959154,779.1744437,776.8519111,1277.233772,1285.66701,1414.208183,1598.917862,1493.924235,1401.726669,1406.765683,1435.345181,1509.905288,1778.855718,2168.038807,2527.762838,2639.805669,3011.100809,3344.054559,3250.953097,3494.341524,3789.666679,3902.391701,3989.860174,3948.801128,4048.513876,4105.834468,4261.653789,4188.988532,4308.272753,4042.751224,3857.318464,
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2965.449915,2847.555339,3009.559334,3540.891789,3410.85978,3704.784221,3902.676013,3520.766449,3759.560246,4009.380987,4384.048892,4416.108358,4310.811183,5269.783901,
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.2107022,426.7727374,447.8143643,358.1701215,267.9425332,264.4661909,348.2347289,399.712718,359.2170547,421.8212255,518.1486727,515.139982,543.9609809,583.3911504,669.1033619,785.451113,867.7829367,956.2306352,1153.536232,1045.805408,1249.063085,1284.617635,1349.990295,1497.747941,1557.601406,1488.416482,1069.817122,893.7165729,701.7148778,,,,
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,529.561923,543.0422239,560.6993947,601.5999512,642.688431,681.1311116,718.1181794,775.1528123,813.508497,887.2467027,948.5917942,1016.483484,1034.491821,1364.205868,1650.482891,1664.480557,1554.002408,1666.495218,1846.851738,2196.69851,3034.66139,3080.833219,2769.096638,3019.098685,2590.014602,1909.739723,2103.192019,2672.6891,2780.586818,2794.395679,3160.878365,3304.84633,3519.018571,3461.3784,3547.94975,3904.308092,3654.969254,3731.400789,3336.429991,3267.93061,3241.674475,2867.466168,2708.43541,4095.71023,5268.272867,5893.213024,6139.626045,6662.02969,6251.894833,6444.167068,8059.587017,8737.079774,8173.869138,7441.230854,6965.137897,6204.929901,5735.066787,6734.475153,7048.522211,6688.787271,5741.643129,7055.044776,
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,228.5673985,216.2746736,208.5626846,209.4533617,236.9417131,296.0224271,334.6725277,350.6534252,398.5575062,472.6402927,426.3021877,383.4161493,422.3897584,487.5506949,651.8706541,531.0351732,540.7267016,474.4623461,521.8307828,598.8156577,669.4417455,656.6645432,655.8688468,511.2497067,422.227812,341.1763201,241.1778663,319.9204442,509.1100901,533.7726463,427.4064535,428.7668208,394.0783977,395.7527144,431.5027779,438.3933601,404.0904611,471.1714037,377.4563316,353.833049,364.0312943,401.7362098,399.0986242,452.2838109,556.0471427,720.4465047,1065.596417,1133.436158,1393.519491,1150.941746,1469.36145,1644.456831,1729.647471,1840.320553,1724.57622,1307.909649,1249.923143,1495.752138,1475.204538,1268.120941,956.8313639,1137.343633,
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,276.6433633,279.3326561,275.9661394,277.5325155,282.3768564,294.8936049,279.3377791,295.0564493,302.8028709,346.5389203,362.1441468,406.2175033,483.9699742,579.2964182,674.53903,716.949515,686.7217301,676.3292022,664.432526,777.8830088,947.3671355,1067.25452,1094.29259,957.7752322,756.3344913,648.6680364,692.1399583,726.6207297,816.6994731,841.5632256,868.4901749,832.6879695,634.4473585,608.0466105,634.5826172,646.8295598,765.1651241,750.6839091,554.3614836,585.3317992,565.2843897,569.0032086,529.1868828,474.3022011,477.399491,470.7837614,441.4987969,425.0368417,351.8391005,762.2979575,937.8403384,1082.615774,1290.193956,1408.36781,1407.034293,1410.329174,1421.787789,1192.107012,2269.177012,1421.868596,1372.696674,1773.920411,
